,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6
Gene_0246,3.6816073023437657,3.325154839734622,1.9038304471390093,5.476720702451935,3.535239892975378,9.334825456876413
Gene_0247,3.807227692447912,3.5507949573139133,3.048460426573513,3.233380378327034,2.7641957800938504,3.544416985999618
Gene_0248,83.77813263732027,97.57164704700443,104.71948292633992,121.67615954564718,76.71193164808814,108.5368924709571
Gene_0249,19.172864957285064,20.72808141135232,15.070314786780134,10.700671225192837,12.169576107597951,8.171804673813083
Gene_0250,1.8321536206560896,0.7004667971053865,1.4046186601973838,1.308851365388789,0.9096423210391891,1.974684875381158
Gene_0251,20.602894747300862,28.327599069799987,29.986136444551523,43.71745286970276,29.66062607908966,22.829088621078096
Gene_0252,255.2416200898064,118.88856044863532,170.9408183623409,151.82630025587545,163.75907192088164,154.00855374060234
Gene_0253,64.3127530573634,37.6547000188804,24.48433862908645,58.344674901153645,24.468036731159845,36.74851149394907
Gene_0254,0.6735534702229816,0.9585645187430308,0.560422175570983,0.8055376791293575,1.5912077964001778,1.350769065983243
Gene_0255,7.5547761551137835,3.0590079924642977,4.680128470181562,2.9970830328481863,5.966630352659597,5.261553928935062
Gene_0256,71.72445665279993,21.972087375144003,69.75043304301353,72.96484887281302,44.85486814071025,55.02683586202791
Gene_0257,2.6478595712692465,2.6349140713022385,2.1830412084495983,2.5671054673471945,3.1803569806961294,3.273268218010715
Gene_0258,18.097209927687228,15.91753024597965,13.372311324242308,19.764849149146315,18.68535192094898,14.019075732858338
Gene_0259,35.73778433147871,25.891373195631026,16.514240203542858,23.682702906181255,38.70806841883499,28.750429526553347
Gene_0260,2.408888095515595,2.588320670166878,2.3990855163933325,1.9777857396253187,1.650030896088171,2.195502250869157
Gene_0261,10.166501241321003,4.759136229338177,7.568487886525625,8.577148222410738,10.75225208709473,10.55023837848512
Gene_0262,0.055501583439170527,0.06807359680444437,0.09386670870902439,0.06826825304482799,0.05560393130162581,0.08919395121381911
Gene_0263,2.1403859110358145,2.2074568737858375,1.1202791536006533,0.9560744043857159,1.2207080323039774,2.1520422453214425
Gene_0264,4.236734399356073,2.881300696860378,4.142923453818788,3.9554568514092225,7.207772579675298,5.2975742431725275
Gene_0265,1.40736163187723,1.215178646533199,1.1178590433634075,1.64455474940153,1.9199976888090988,1.6581084016417598
Gene_0266,83.44635942098151,71.38111452691773,95.2228658929193,89.95391064897962,213.09985868413239,97.1087938626846
Gene_0267,0.8877086471421743,0.8195510869818964,0.7435969874014738,0.8089566065529444,0.691869158562415,0.7298028444718907
Gene_0268,7.081746671859549,4.1161017585885515,2.6958167684372336,2.7806439050669876,5.399899830458106,3.950145653564909
Gene_0269,15.96283586371102,7.542944492496045,10.74230203507715,7.117178904144445,9.115185151819208,10.764723885815485
Gene_0270,98.63347723547326,50.900250002761254,73.10573559980158,38.30926594648288,93.10135838337531,98.4727823693299
Gene_0271,0.7907861542736201,0.8412409329215761,0.5974891387022855,0.9104138648270796,0.6324406706434685,0.9473883757086075
Gene_0272,49.23390209391808,29.64347909498593,58.26693339478497,38.6882451147444,33.20451708773782,34.35651050402035
Gene_0273,13.818914385037349,5.260743561196092,9.777320685553033,6.145343744008151,6.816583359076743,8.91003007315301
Gene_0274,2.26372448118607,2.018226859607488,1.6187953415459562,1.8177899534256623,1.9901250284562357,2.047417730793529
Gene_0275,37.92890298600053,10.167408161326126,13.883357960381472,18.041377263140493,13.97964103500382,18.24173353156533
Gene_0276,14.344179569383687,11.812444790304687,10.788310193009673,20.427261955225777,13.916526274785172,15.323023761741924
Gene_0277,4.071651858015113,3.350542916917261,2.1272286874652617,2.088468692514455,4.685695221496447,4.759569278604566
Gene_0278,9.570902901134591,4.747563002035484,7.594078925741423,12.71571838771183,11.261024652022579,8.01444377734891
Gene_0279,5.5226136523202705,3.2852098604180657,1.993657367474922,6.075604734493455,7.724809208962431,4.022855957041027
Gene_0280,10.71124824108123,12.172498235665568,10.452790698223245,7.590288886130015,11.379292254511354,7.485905042789604
Gene_0281,31.57570433173402,14.432991721140757,11.454748139805396,23.20779594157117,15.87742401028866,28.721507519561566
Gene_0282,136.0190948354922,67.38175411870002,114.85924893326447,76.10064233101369,137.66310142024125,143.80766928924348
Gene_0283,1.1667700304526039,1.2873236136640345,0.9587710290340725,1.3354987023627678,1.103515628283229,1.2257558738203567
Gene_0284,155.5456932533816,222.5690832892442,155.9766397894947,311.87760589275547,272.9931872906627,196.74852938612432
Gene_0285,0.2916403390770053,0.3559649387072015,0.30035337303033105,0.5188562685083447,0.7267009701789948,0.716561349121316
Gene_0286,8.771248138409547,4.77665076615614,4.950888121453397,7.502425178820909,7.7376652024897705,7.994831205724465
Gene_0287,16.41548649441656,26.57197512258121,25.07049099558191,17.179287959031388,13.071043892208124,23.763529735194176
Gene_0288,7.556287389641834,18.427203540761877,4.897875248571215,7.897863328613393,9.80404817685668,9.198297108153524
Gene_0289,4.175706900497193,3.782096406703312,3.9067140325808714,2.985393945385208,4.9507807347675,4.155258585819236
Gene_0290,14.621248384897855,5.387505048860592,5.489734822745745,8.500462101971085,5.893505882252279,4.777327274287058
Gene_0291,4.506120953324169,2.6877091316625137,2.252517292163546,2.4416393954359608,4.1418472604578875,2.930280236767802
Gene_0292,5.024165933299421,2.3105598811446235,2.0279297201323727,2.434514883417529,4.394577600587464,3.2114640121651905
Gene_0293,34.66433376338968,30.01891558446995,40.08400341477118,30.04225595469318,37.340227552382494,25.880009809464074
Gene_0294,15.683601762987218,13.897556322623815,8.719199634353794,10.282549648184135,15.735737519111076,13.788692066726934
Gene_0295,4.406663873176275,3.8643191563264856,1.6960240838000522,2.2551128792243587,2.814561069191516,1.98009859104472
Gene_0296,33.41740291749075,33.62282548534601,36.75412482703281,27.457564250189233,29.736359047699686,44.33836038474535
Gene_0297,16.24729340746703,7.247782181923993,11.895633831710658,8.512924312862525,17.37600370378241,19.183694814854338
Gene_0298,35.25339652527794,33.29968005274768,17.31497595182955,20.437635537230847,33.85664426370856,16.27932595054997
Gene_0299,19.901109553207352,13.676723865949393,18.598613579403622,25.68207028006007,20.166533856206186,29.748720562298903
Gene_0300,3.6725254109899947,1.8440909155645457,1.436828080592831,1.5755714076351877,3.380124034837429,1.9506339354428293
Gene_0301,3.8728856397037514,3.3382904242404883,4.069951744206059,2.1612532362015364,3.517636914892012,4.8144731509244405
Gene_0302,23.126432320477974,40.057302038708144,28.5885983954575,20.537538743915324,20.130035101458937,25.925109557766284
Gene_0303,27.750884430321765,45.56779833933626,19.862102945173145,25.165235663977548,16.8547988839254,21.73651548453866
Gene_0304,6.9996949836569575,8.342265749981413,7.321404719403623,7.388261985716597,6.121435244870538,7.908386940719609
Gene_0305,11.372575303691125,8.09869076518453,13.708331629365935,8.38914163853312,9.309536435893538,14.797161271680157
Gene_0306,64.1049128500107,57.25525127561739,46.06528021566012,55.70814906252594,83.37811419377822,40.42411286831918
Gene_0307,5.393372830797851,3.8559209262022085,1.957634707902135,1.9724021056438232,2.7398018230805152,4.262264272917031
Gene_0308,24.77450007599692,14.80723791339342,17.62193669929347,21.314321633284187,20.36789788018964,27.271730187398017
Gene_0309,6.930710225216905,9.07882476857089,9.357530497136962,6.699701591368399,5.137031819601489,7.896491648314517
Gene_0310,8.719548375205788,5.546514698573621,3.606387687888821,5.1603639448997045,5.652832295438835,12.49955932426944
Gene_0311,74.58854196958929,43.300255255944926,31.607130114167113,56.841351917046154,27.99215080238167,38.25547813891025
Gene_0312,38.5604436535313,30.222060094879133,26.48860441961548,19.889603336955705,27.350485572691642,39.65121102272761
Gene_0313,32.140907629406826,27.588823981875382,22.59546636851535,38.434619695589326,27.08348325413531,28.310783757540648
Gene_0314,45.21490100910899,65.40316725144625,35.77264232160388,60.03260110698975,70.60322490142838,88.50380574073576
Gene_0315,7.090323898511792,6.153371431308773,9.793504923174881,7.544821557570642,9.348924074469268,8.881803061908176
Gene_0316,24.001621857540968,16.879658469236144,37.810920281540625,22.360339294960955,16.447657197453953,21.356843833190197
Gene_0317,4.945635964002344,3.2388681117986304,4.513602370741281,4.9172129253125965,7.364201061714954,8.014296797811246
Gene_0318,14.540203933041223,13.313389035617773,8.403811269470484,18.96615080361835,14.674505506167742,12.104611155020132
Gene_0319,7.913259385401949,7.456877007342621,3.5034687341923374,4.816767867581821,7.3970013980349,4.644915641456378
Gene_0320,12.821983178280734,9.520964271280794,8.470106018670393,7.441404677608127,9.771895597313877,8.544137734587556
Gene_0321,22.608936863769575,28.9553096122934,23.04744747831278,26.949045028986944,17.710886942519295,25.36197340773881
Gene_0322,3.2071376070250883,2.0994186957038905,2.2907415424009474,1.9824430556877333,2.6505864173378484,3.8385171025219846
Gene_0323,222.44560455274262,202.32468035983425,156.25918094604228,244.46259041250784,225.43427934335938,205.76304634874688
Gene_0324,1.1561474542213586,1.1435460333964378,1.2558953140752553,2.977625523442336,1.1092414999320679,2.8327233632509228
Gene_0325,1.1545097817580643,1.0338167080339071,0.7903528992890345,1.1600928311491085,1.1663276566877934,0.9287368188068114
Gene_0326,51.45457622205715,50.224249250254985,49.46414144665332,56.367709291632394,44.58749538288728,42.905189714222644
Gene_0327,21.570895551436355,30.35298907591817,29.23252066797541,18.759641105824826,29.997572168088237,25.938465618690454
Gene_0328,28.87331188868104,16.75438418848048,10.871199811268607,25.86578805586241,30.905811954533107,21.25553681663768
Gene_0329,38.41710770087075,18.02408310071569,28.025820362185065,22.035767215460663,17.249225562148304,22.70424929414864
Gene_0330,13.383435105142004,4.4679873147304825,7.905095018899153,9.150996508688408,7.163599045651509,10.419808396657627
Gene_0331,2.3090702199420887,1.6781298819303307,2.6849258736684267,1.734585148289118,1.891044718717517,1.9649796941310478
Gene_0332,16.571494792989863,10.501227044176396,5.077021630463732,5.5052559800774095,7.463465034870514,10.076650981595959
Gene_0333,3.5809102566177025,3.0878938695508036,1.6293260609806817,3.4060542442150936,2.764535732517346,3.0818377336089258
Gene_0334,36.903749878890665,36.00110534024032,27.984340640465692,18.8023170656784,46.09440122415609,28.211174240794392
Gene_0335,6.3101060843440635,5.84166792255425,6.3211777238459925,5.897510048212714,4.953203342335948,6.68669306119106
Gene_0336,2.5037075635324695,2.084530140837836,3.367998784157952,3.1094013657631563,2.7923115109365124,2.3951883385925123
Gene_0337,5.197758899298746,3.6345860335412543,5.172733102516245,5.289967035178224,3.139682865337276,5.069299225319565
Gene_0338,18.490949717999165,16.439977693984634,11.707727361702284,26.956418462786665,13.300039570981184,16.17926588037735
Gene_0339,4.2603219175882945,3.4951468062398026,2.1386155751518383,4.722164960938064,3.2947741051085786,3.7883128177221246
Gene_0340,2.7575499122414215,2.422852067168342,2.8557253165076246,1.936382121499509,4.079190396636345,2.20733603209441
Gene_0341,15.539289574812472,8.832081256912767,7.313891413343614,11.752268516933038,11.244300227488809,18.213275615498944
Gene_0342,19.519287883183132,5.430967560670514,15.952996928543374,11.513958730204262,6.320814286324161,8.770652351684827
Gene_0343,5.877966315660091,4.66179877002298,2.909339634639485,2.3519709151976587,2.1742630790259256,3.24819586769504
Gene_0344,2.9883832164283772,3.066269358888017,5.388534454155345,3.0091099057693507,4.222480052032192,9.798576784039357
Gene_0345,6.2255259291477465,7.845283334962678,11.768312955852178,9.681027961068832,14.425210294715065,8.948474042555791
Gene_0346,1.426079143712969,1.0066092318803823,0.7411376745082143,0.5002380433917989,1.0803461219144286,0.6547856200940648
Gene_0347,0.7599520716845828,0.7724954747152031,0.7023255124919652,0.9933957395674795,1.078797072028877,1.3020668442101944
Gene_0348,3.009167334335722,3.3567891557234604,2.082809260781259,2.554696859832315,4.086883811491385,1.5746030868380496
Gene_0349,4.833422091945563,6.268903021531418,5.595599939663329,3.554742253417165,5.231631261950705,5.836040787667192
Gene_0350,8.780440497522655,14.042696951263615,11.058115369147542,14.555175924665456,17.665361471962417,26.17786865804178
Gene_0351,101.72087104816487,43.55035859674848,51.859969225541384,91.66288969888384,47.47489703739051,49.618267830115094
Gene_0352,42.99119566361324,37.365318290475855,23.346715149587716,31.340814774362276,23.37755357190286,17.230922841350857
Gene_0353,6.258236553218238,6.105180602012535,5.459305575331731,5.773007692218397,3.8757958198339475,4.328163701453353
Gene_0354,4.224590615305194,6.242388438405618,3.478188956462549,9.3860992324361,7.582123654747976,10.97685624743425
Gene_0355,1.7844174053397552,1.6651127162446817,1.728601450012442,2.2047045681399573,1.8572535600133746,2.687051482278879
Gene_0356,10.345284969993541,4.0960784954477285,4.913419878510676,8.625930343043066,8.526952009528516,7.194085118592223
Gene_0357,3.935736106437948,5.260774242995048,3.110142684348716,4.095749884517023,5.597657885308348,6.867370507675182
Gene_0358,16.213515365943998,8.550046430415204,6.629509503353596,14.258875090189527,10.40808667878508,21.241566774540708
Gene_0359,2.721872301771475,1.3826788653781887,1.1441272496732353,3.3471834665591893,2.313710607460308,4.263809583857792
Gene_0360,24.521899637988025,9.904432070369475,9.835927998447676,14.73686989615138,11.781812145575792,17.46021225846863
Gene_0361,97.68439668081173,99.8416276767383,54.60133679669953,151.2314776020522,127.084000623525,43.097818215360775
Gene_0362,5.999633925058322,5.046783373217395,10.344901630562413,5.8678714503776135,6.570192838591487,5.728201578199964
Gene_0363,24.736957822905115,20.766813785261004,10.574653559580058,14.918635604634916,13.365449417023488,13.86450316733439
Gene_0364,25.391550862676812,17.2040681119548,20.129719459965074,18.611725117966675,38.423502402494066,22.473568127575735
Gene_0365,5.138377099142617,2.355215498869172,4.186939308947858,4.7373220087028205,3.197171651643525,4.466553097536318
Gene_0366,10.003326571439313,7.183966846422678,9.86619790863009,6.711306698244998,8.45902413515517,16.888157257076134
Gene_0367,8.437307875610866,10.594154773026963,6.748443236446754,6.996412499149509,6.213931153894028,12.884469216538033
Gene_0368,8.396648964370499,7.928112758794711,5.482615688144024,6.747683384978989,9.611150754297027,9.486005163825025
Gene_0369,2.816122295256279,1.9091716571041657,3.2851748338517677,2.6416620530588153,3.0245007638300043,3.761569562763798
Gene_0370,16.39599610783955,7.810281872922262,12.092440897533596,11.306987868964129,10.973015579688814,9.962909939741008
Gene_0371,13.226024660726457,17.605345597477605,8.635279784794587,20.720441996384587,38.68172476169848,18.56271035768272
Gene_0372,51.38808581733111,88.46485741555989,43.95485647907016,35.00668556769371,38.04071005211417,99.83154135209801
Gene_0373,61.99270378307993,46.71785069187089,26.275039500397344,62.91902555601491,42.875396097512855,37.16574017042535
Gene_0374,224.46862512198376,162.79852899492977,128.26117714567158,223.33639319287346,181.16455148693933,404.2051554419225
Gene_0375,2.4473754216848076,1.5247564237673128,2.4953390341360033,2.0265814719367734,2.2475153991179377,1.77226931771667
Gene_0376,47.8088955294697,23.45565769452646,20.159095538831796,31.372784669365533,26.03184365572471,27.350510811355424
Gene_0377,10.382147104717497,10.214083323049575,17.08474760643578,11.225538563310012,8.492244501178737,10.933843199043588
Gene_0378,436.7088272046859,143.4873742922404,258.6627945350439,176.79152981577747,374.96514621033475,262.7875016673442
Gene_0379,3.4476391525612193,1.6017193128479947,2.148953683508341,2.5529486595422743,3.2446678844958816,3.753715833353975
Gene_0380,2.3182281701002414,2.2574230662169197,2.6173684363825838,1.9126639460623558,2.4209190923656982,2.43002898856074
Gene_0381,7.35119478384961,2.8776835618336207,3.843323329998147,2.915157619062024,5.170590949592032,2.2911357542095057
Gene_0382,0.32601929783989936,0.29959187041551494,0.23660302335282365,0.2721489176462955,0.22249936127588946,0.4591933584642772
Gene_0383,5.3696108522794175,2.597343501227652,2.4112820519246756,2.3914204898102747,2.5829370839750982,4.916813300451414
Gene_0384,3.3129801826866156,2.1443813990743155,2.2219833773587685,2.705734486827109,1.4115408597108274,1.5427228352021405
Gene_0385,17.51175599193631,6.814080014099015,10.998267943914415,12.079405366918706,8.606670530468634,10.796855774855867
Gene_0386,25.2252804094772,15.648323902087306,11.798924307727981,15.759139749568622,14.848736087615773,8.93876051424089
Gene_0387,159.27254644600856,163.2856930325757,70.44368511082165,172.5272665001038,145.74886825231778,117.87991652635986
Gene_0388,31.386245514332167,17.157745836931756,22.163453814427996,37.086731951776535,36.863044996181635,27.37413527096278
Gene_0389,4.56946220803434,2.2852183637577843,2.7901878996784863,2.9012692773264757,2.335202696300663,4.628484284538302
Gene_0390,2.0053582876532428,1.1901621302965668,1.7217386019313516,2.7036389053429875,2.8013337519962054,2.3215441946384665
Gene_0391,36.185348210865634,12.348590194631239,25.618063137693813,11.256491127195138,19.039927864668847,12.268156184327086
Gene_0392,1.3598442193886324,0.9658846361962525,0.6172445936535409,0.851948015017806,1.4569390618123155,1.5503419174823274
Gene_0393,132.2046423898078,72.45494411645195,123.04143948628379,94.46690706566565,74.89826481072049,87.51865072344519
Gene_0394,58.634521819133816,31.921270118942495,62.14997385450472,65.59493317996828,54.564236922566536,55.86845102149536
Gene_0395,3.1231996176378543,2.6266772268233685,6.628163246985397,5.3089524236972485,2.934914077934863,3.3429004930399184
Gene_0396,0.5409509631543447,0.5845860614476369,0.45961562487705426,0.7166349047316446,0.5757236306112655,0.5917923899700687
Gene_0397,103.30565245504245,55.828371371990144,59.85312716954121,85.0049063717219,75.784156893508,76.46975520276789
Gene_0398,6.539634704027567,4.866326262115704,6.7718520923468155,5.2316507195494015,7.332302172791188,8.494599188912709
Gene_0399,44.230320275081844,48.44557752134376,46.01766162266664,57.49077268897961,42.01529430142007,82.4853506916017
Gene_0400,1.016244223156447,0.5571196847670593,0.6019151653971269,0.712573395673239,0.7764769561991296,0.7698865767390803
Gene_0401,5.492634823403744,2.6915339098622244,3.1436557242679197,4.243224827878226,2.177653887742393,3.848479921035818
Gene_0402,11.826123052586802,11.948090824886915,3.1958337477644396,7.8744216114134895,12.057863218245869,7.624371348743261
Gene_0403,13.681500012434608,11.510728707236636,8.924033418551373,7.731550929288586,8.547654457038353,9.775442521673034
Gene_0404,3.8367383821982406,2.4736573081164286,3.583756125912463,4.842813262176314,6.0329614166954375,5.010587267834872
Gene_0405,15.713041845611421,23.426431805520167,16.13819323359753,26.77442403251246,18.41354657061116,21.31876060122633
Gene_0406,2.991362027696152,1.8453309675541423,2.5251091722680084,1.3342739063359539,1.4597537942263605,1.0123250661216503
Gene_0407,6.933648686548454,4.106709547653965,4.470976541938464,6.4136563844425485,5.440908031430046,7.695821825625802
Gene_0408,10.506067027713799,10.987376973896733,7.193493483021768,7.051446079911914,13.198020484879711,11.526138980564303
Gene_0409,30.474060717124512,24.62366942144107,26.64977014021481,8.269395425867444,14.81440668399488,15.216977241744777
Gene_0410,32.4938447723789,14.899523023588722,15.355292599653307,24.97515829344774,29.89144068986578,17.06298890800644
Gene_0411,2.0068424243326897,1.0084921971306655,1.0635991285588071,1.7968406443463014,1.398041559152502,2.485828806207158
Gene_0412,1.813191962298993,0.975112440824466,0.649454434906964,0.8761396724281615,0.4689828782805872,1.0010684877638212
Gene_0413,52.99614227081659,52.91221139419869,59.28710692371892,30.629640182615642,48.53048904407609,54.74009525484804
Gene_0414,20.564831666653905,13.937516399711699,11.875388365722769,11.983583182213348,9.791452210644946,10.096276305035717
Gene_0415,3.1303145429569836,2.5860129431562955,1.4965147052818475,1.3526793418178962,2.7849007635702856,2.1935720032290233
Gene_0416,105.01098951925289,82.6493586909315,59.18887950457144,124.95575961954303,60.72629926762706,130.62238488399385
Gene_0417,17.79311952780661,5.733009656438549,6.7191516578064,6.944965668384503,13.3041459159763,10.693285850137729
Gene_0418,64.589758612406,57.616639916520974,38.839421396990424,69.12305451284328,48.34652009021888,42.88727561246377
Gene_0419,12.299097745411451,11.277674293783233,8.522307209310416,11.885986144604873,8.888605287672085,11.122721650906659
Gene_0420,287.043407033371,147.37420868449556,169.05766974053438,135.81127491954095,226.93434729017346,148.6519921934694
Gene_0421,117.95283068941255,98.55733933723462,55.360371457619515,80.11773452044682,157.4258528549255,188.30626244581498
Gene_0422,5.060929878680576,3.1201836175046442,6.419834619978466,6.184129784631215,5.79673819830314,8.910224681312027
Gene_0423,29.685925008771395,35.956259238842655,31.399229799121635,26.960711356144365,28.868977179890834,32.20719018335489
Gene_0424,13.803418893584265,22.428926384567756,27.03358068662906,21.95798320753165,13.10041969589301,18.80773780331523
Gene_0425,136.53334016677522,54.869649133105725,60.332028674127926,54.51198114816737,53.72635360035602,30.640200753650426
Gene_0426,1.5974548744093946,2.3645580712454026,2.218137722590191,1.1147038238843365,1.6556974883187094,1.300756603467082
Gene_0427,24.76572059045492,18.16550282087727,21.8171654763606,11.59133968371539,24.482673270286877,16.15196602708143
Gene_0428,42.5786136462369,41.58289202915156,49.658061348570115,42.349789934262176,37.369837457290004,43.94765878483975
Gene_0429,0.7414645993648975,0.37781969069795535,0.5667835721231604,0.488578513143024,0.7445627765361964,0.5592415317982685
Gene_0430,2.047445164270373,1.207699017873643,1.115601744788307,1.161261299963027,1.194811554087966,0.9765953438787163
Gene_0431,0.5746771579463865,0.31966419696195236,0.6291021927900804,0.4677750977756923,0.39094461107280926,0.37217468216703076
Gene_0432,5.300100997924467,5.125112368190903,5.907703449713901,7.677115474542252,8.06760943115598,6.701265658426654
Gene_0433,26.38870900293111,18.842701119281593,23.619980700543135,21.86465537650345,27.539798479105496,29.650254498815123
Gene_0434,98.00994205999764,65.67800727523421,44.00488000069485,69.52437580624789,79.22528822620323,46.45295193549492
Gene_0435,9.80893978291639,10.274104953107397,5.146444917812639,10.501378524534829,7.903692584702406,9.276354602873052
Gene_0436,176.24698778929232,72.42592913682532,85.1482833578185,61.9398717183712,80.61825618066156,65.5443233030084
Gene_0437,1.382508576477302,0.5590843111724135,0.8932939827290796,1.0910223420367178,0.8281467258163202,1.4264258957070632
Gene_0438,0.915897368789406,0.9422089983209491,0.4379484170458437,0.7414211871515042,0.5595600154497629,0.8478731734769039
Gene_0439,10.615361945042894,9.992002275960745,6.50538011950547,9.125466032447143,9.778141460582884,6.062218389267791
Gene_0440,23.924419900948738,8.663247828659257,19.42075880571284,8.047760216099402,14.101806644977449,12.19578173910521
Gene_0441,9.506955658687904,8.402594647592295,7.950500669003563,6.128026476148308,5.380585434357995,7.151937384587993
Gene_0442,0.2883865894092639,0.27765241429070353,0.21657693876918324,0.27962085858813657,0.6479503965216017,0.19746465981317166
Gene_0443,9.327674052490577,6.793976635005886,5.734631972193204,7.290757740589695,8.158666414942697,8.347114522181263
Gene_0444,1.099271888321866,1.1076418691472965,0.7523618318927067,1.3202757010304866,0.7850435830696252,1.123274303511784
Gene_0445,22.036125582108255,18.262628411625393,16.47518207655071,34.59964429473742,20.261557532303463,31.511950920696542
Gene_0446,19.54199880942009,9.829990766189983,10.375725103295174,12.082150293177959,15.179328148532138,10.75294987522555
Gene_0447,3.3482057380352366,1.4243112024413154,1.4341078225595614,1.7010233270540058,3.4498445653356544,1.7493581622042298
Gene_0448,4.403239221789364,2.5218994678889723,2.151822798264744,5.282622635630721,2.8109910683347916,2.5397040709817023
Gene_0449,2.1182472561817476,1.1414545612698919,1.33181090177212,1.8048441683949756,2.3181354123822797,1.3030374880418039
Gene_0450,14.345053763348632,6.401281421381803,5.214563305193205,10.768209876581947,11.73526616318285,5.507948745960571
Gene_0451,42.59337796770003,24.255801099141408,11.793342265372791,36.95324029842007,29.396876206905127,48.73079175795213
Gene_0452,4.705232675247084,2.007112005236586,2.8603924095025755,1.3029063212809562,1.777002707564276,1.5947833496068327
Gene_0453,23.866648563662004,23.87695923543088,20.012497496664466,11.547312464971089,13.222874243179817,19.07022081776665
Gene_0454,2.5171922768650274,2.7217305928771434,2.7329446073257997,2.2921296275059984,3.59788602649538,3.473594967844774
Gene_0455,3.6090789372843677,2.347104467852435,2.0750655638530993,3.003047955487788,2.5509988473262695,1.7943748565964726
Gene_0456,9.030080980773661,7.099542309355633,4.061752129728938,9.839008689254712,8.794448652642727,6.985033951233267
Gene_0457,2.9471001957731193,1.7496355742884682,2.3857407506833153,2.981023252260277,2.486715555346536,2.1851250020823874
Gene_0458,5.044203726652483,3.199462886322427,5.219329441204891,4.539328518540363,2.9501866826301013,2.616934892049218
Gene_0459,1.5044174182452357,1.4868476564549675,1.1780347256591377,1.900954617786203,0.7786114561391477,1.8234357906657765
Gene_0460,124.78067401737707,157.97435512502733,175.52880777873057,129.46418194843963,160.37029637610078,127.35480649339348
Gene_0461,9.364703833766718,5.218797057585431,7.531827026106287,6.027257144225575,9.754491201028028,7.8680139246500564
Gene_0462,2.5651448828630072,3.26033151741616,1.5889134058102157,3.653760801692574,3.196345967880481,3.5410461110483573
Gene_0463,10.952548741802245,12.907744016645246,8.25714708877837,12.636577034426555,10.588188843831166,9.744904559380984
Gene_0464,9.533775475356347,4.822017551101883,5.958046144273303,7.057301070606295,7.43132952899596,7.371239717880878
Gene_0465,11.204061111644258,5.210090763723878,4.245406473991098,6.521331030743054,9.582612623185584,5.634699801930061
Gene_0466,26.746693783859357,22.129666264076807,15.947631940482486,22.388045891116082,23.868068718417284,22.530410450869784
Gene_0467,20.578688599408956,20.991922996757847,20.54254253714156,37.02998830350492,23.59470365800299,13.15557145369095
Gene_0468,4.876308305853727,4.467424277418714,2.9851231817679063,5.382028835528894,3.2902388517548484,2.248243521410481
Gene_0469,5.708871936410451,6.1478640512818306,2.9025987890952107,4.014288819271727,3.3942681125662078,4.374832620994013
Gene_0470,5.213476682962215,3.752029786035801,3.263816506159691,6.899747191883124,9.163385173360787,7.794219709900058
Gene_0471,0.28755890945590196,0.15008930389976366,0.1730230756448038,0.29869224238895453,0.2538274097848351,0.20779105696386138
Gene_0472,0.9786112785026391,0.8097978022924632,0.47496907168221497,0.7255566998828937,0.8676614554814271,0.8259759857902099
Gene_0473,58.06721779848146,69.231120382665,70.61992650332321,78.8543326320051,56.962238047161904,73.22469278485364
Gene_0474,135.46252858017388,78.95372990212559,42.49616223041809,62.76668917681931,138.92271974860597,125.23880702749165
Gene_0475,6.277180130978891,7.637684375319852,6.594126491959652,7.636465478202255,10.497827648011556,3.2315059899641745
Gene_0476,25.468809269436534,11.403542240716956,24.395447754504904,13.420723184948999,23.029835879240963,15.702640621477805
Gene_0477,11.558105182962814,14.089377491535103,9.873726489804648,14.054430355764204,13.852674669986245,12.4523198393703
Gene_0478,840.3706818473738,606.2141410958834,314.516446857377,635.935079064987,867.9440817510539,1079.3008960293466
Gene_0479,62.981191508068804,64.44718585014012,32.61021171957672,51.198002525328825,22.216640019208047,97.875575323618
Gene_0480,6.9798890900997135,10.767674500837865,5.48778464226961,6.607910560101918,8.744632644240408,6.649405252195767
Gene_0481,3.7868625547528696,1.3598340742864279,1.193829439543495,1.1955233121989577,2.103726912268784,1.3490513215426783
Gene_0482,0.7536697711223248,0.5466938645633344,0.5217437485272789,0.8243680921479686,0.865545238428238,0.8744295596493543
Gene_0483,13.726938710222106,12.600571187032296,14.554646608231064,9.227061896655204,9.286186966041294,17.397033633179607
Gene_0484,4.022929994350512,2.054443508466901,2.6607507357440707,3.3876597858588826,2.427611971508551,2.8653303202289453
Gene_0485,0.7318857002224023,0.8383382633175224,0.6082960963312192,0.9582357921118319,0.8869942161839863,0.7783572984117457
Gene_0486,2.1141596181418403,2.7412870191543934,1.5912457602163927,3.452464850222486,4.364042457089245,4.359443345904584
Gene_0487,1.1814475926446424,0.7964797075814618,1.2131606761613536,1.1980901701608122,1.4930503941461752,2.0782936579883255
Gene_0488,173.5120489655942,89.7682594081118,79.86452027269202,85.13466008566273,198.7965176555846,79.65411667057454
Gene_0489,30.074016251467818,21.89397814677508,29.51727470932333,26.448236963193544,36.17938889477928,36.29546639809662
Gene_0490,20.130985264818968,6.115181908700785,5.703627112249152,10.333315997257845,5.709363052839122,11.496311312655408
Gene_0491,73.50851784589823,101.86782449902509,72.74952411357563,123.15587022543973,75.04767275691529,113.2150085421172
Gene_0492,11.225379171507827,5.527693934509775,13.602518469541632,7.133645484999397,7.824979783375963,9.496499804188
